ï»¿SITC,LAND,INDUD,TID,INDHOLD,Kategori
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Rusland,Import,2021,10840,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Rwanda,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Rwanda,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Rwanda,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Rwanda,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saint-Barthelemy,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saint-Barthelemy,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saint-Barthelemy,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saint-Barthelemy,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",SalomonÃ¸erne,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",SalomonÃ¸erne,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",SalomonÃ¸erne,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",SalomonÃ¸erne,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Samoa,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Samoa,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Samoa,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Samoa,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",San Marino,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",San Marino,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",San Marino,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",San Marino,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sao TomÃ© og  Principe,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sao TomÃ© og  Principe,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sao TomÃ© og  Principe,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sao TomÃ© og  Principe,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saudi-Arabien,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saudi-Arabien,Import,2019,1,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saudi-Arabien,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Saudi-Arabien,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Schweiz,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Schweiz,Import,2019,1045,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Schweiz,Import,2020,7630,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Schweiz,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Senegal,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Senegal,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Senegal,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Senegal,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Serbien,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Serbien,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Serbien,Import,2020,4,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Serbien,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Seychellerne,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Seychellerne,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Seychellerne,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Seychellerne,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sierra Leone,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sierra Leone,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sierra Leone,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sierra Leone,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Singapore,Import,2018,14,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Singapore,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Singapore,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Singapore,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Helena,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Helena,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Helena,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Helena,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Kitts og Nevis,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Kitts og Nevis,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Kitts og Nevis,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Kitts og Nevis,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Lucia,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Lucia,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Lucia,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Lucia,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Martin (NL),Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Martin (NL),Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Martin (NL),Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Martin (NL),Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Pierre og Miquelon,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Pierre og Miquelon,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Pierre og Miquelon,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Pierre og Miquelon,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Vincent og Grenadinerne,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Vincent og Grenadinerne,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Vincent og Grenadinerne,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Skt. Vincent og Grenadinerne,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovakiet,Import,2018,1,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovakiet,Import,2019,3,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovakiet,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovakiet,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovenien,Import,2018,8,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovenien,Import,2019,25,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovenien,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Slovenien,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Somalia,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Somalia,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Somalia,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Somalia,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",South Georgia og De Sydlige SandwichÃ¸er,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",South Georgia og De Sydlige SandwichÃ¸er,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",South Georgia og De Sydlige SandwichÃ¸er,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",South Georgia og De Sydlige SandwichÃ¸er,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sovjetunionen,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sovjetunionen,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sovjetunionen,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sovjetunionen,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Spanien,Import,2018,2285,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Spanien,Import,2019,3963,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Spanien,Import,2020,6072,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Spanien,Import,2021,76386,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sri Lanka,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sri Lanka,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sri Lanka,Import,2020,3,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sri Lanka,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Storbritannien,Import,2018,6252,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Storbritannien,Import,2019,1257,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Storbritannien,Import,2020,1647,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Storbritannien,Import,2021,7343,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sudan,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sudan,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sudan,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sudan,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Suriname,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Suriname,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Suriname,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Suriname,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Svalbard,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Svalbard,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Svalbard,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Svalbard,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sverige,Import,2018,130695,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sverige,Import,2019,127085,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sverige,Import,2020,131718,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sverige,Import,2021,156691,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Eswantini,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Eswantini,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Eswantini,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Eswantini,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydafrika,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydafrika,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydafrika,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydafrika,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydkorea,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydkorea,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydkorea,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydkorea,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydsudan,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydsudan,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydsudan,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydsudan,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydyemen,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydyemen,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydyemen,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Sydyemen,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Syrien,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Syrien,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Syrien,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Syrien,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tadsjikistan,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tadsjikistan,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tadsjikistan,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tadsjikistan,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Taiwan,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Taiwan,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Taiwan,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Taiwan,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tanzania,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tchad,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Import,2018,54,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Thailand,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Import,2018,69,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Import,2019,5,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkiet,Import,2021,1324,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tjekkoslovakiet,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Togo,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tokelau,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tonga,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Trinidad og Tobago,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tunesien,Import,2021,25217,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turkmenistan,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Turks- og CaicosÃ¸erne,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tuvalu,Import,2021,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Import,2018,18,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Import,2019,2,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyrkiet,Import,2021,76,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Import,2018,405174,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Import,2019,295457,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Import,2020,298796,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Tyskland,Import,2021,473381,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Import,2018,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Import,2019,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Import,2020,0,Mineralbrændstoffer og smøremidler
"43 Anim. Og veg. Olier m.v., bearbejdede, voks",Uganda,Import,2021,0,Mineralbrændstoffer og smøremidler
